,eng_anger,eng_joy,eng_trust,eng_sadness,eng_disgust,eng_fear,eng_anticipation,eng_surprise,it_anger,it_joy,it_trust,it_sadness,it_disgust,it_fear,it_anticipation,it_surprise
0,-1.488669025829479,0.920816159155271,1.2740607264437465,-0.4267805378098101,-1.2037474440169678,-1.5955341720227276,-1.0039898598803199,-0.8579175171151896,-1.7437140644321436,-0.4710506440978617,1.91130049732187,-0.6404924936798068,-1.3558081101163968,-1.0584124835591386,0.8328002470113298,-0.9445921081165513
1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.7960566385066261,1.0353177403656666,0.7648602228267934,-0.0026716679606040732,-0.523204564926355,-1.9347107990599004,0.866137257243579,-0.9702500211815317
2,-1.8834435477743885,0.23343111793697008,3.5475008411361446,-1.1001501653075145,-2.101932002315844,-1.0858685709980382,0.17703621590903038,-0.673468068578917,-1.7960566385066261,-1.3786355402796702,2.4097209170779617,-0.8041720561418075,-0.523204564926355,-1.9347107990599004,0.866137257243579,-0.9702500211815317
3,-1.716078768807819,3.2726489668734127,4.733067140875059,-1.587196247087707,-2.467392492446157,-1.1984590387149683,2.1847041746714972,0.3144854510165753,-1.564661813689382,-0.2199553284885586,0.6617945191666826,-0.40449262930215313,-0.864903850880741,-1.0318352895898326,0.4655585087025571,-0.47054114182313106
4,-2.3214087795145124,0.9598701718498858,0.6746035902561947,-1.7089885725150187,-2.204898537434421,-0.5594532462194358,0.7726346438631033,0.33930588589065275,-1.7437140644321436,-0.4710506440978617,2.7880438447172233,-1.5687424845201066,-1.3558081101163968,-1.8810128593823032,-0.15470992731040523,-0.9445921081165513
5,-1.406231142703899,-0.5375800453990652,2.1122827758661256,-1.2788334794972145,-1.6775253831486179,-0.3849744486701783,1.586306892877517,-0.32376295818623674,-1.7960566385066261,-0.5739844467312246,2.4097209170779617,-0.8041720561418075,-0.523204564926355,-1.9347107990599004,-0.1181096259877609,-0.9702500211815317
6,-2.0759740213254436,0.37814297963380994,3.6997727545412213,-2.2060896540386232,-2.348828079744885,-1.5599746536371073,2.7738278238369194,-0.44515281414164876,-2.027233933061214,-0.1837656494599399,2.847458911595188,-0.5429578805140128,-1.6602350025576398,-0.3449034671982071,1.8652753427451667,-0.2381339902704605
7,-0.06349755336812468,2.4306857625283045,1.042566526855272,2.6312230080302115,-0.39200156800940816,1.1496611635264835,0.17455354841851825,-0.9852330964557385,-1.2881125610417676,0.5319535511358136,2.251569023837434,0.37273535592455703,-0.7816511499936504,0.9671661805795806,1.2763710625441493,-1.6074318143368118
8,-1.7814970879615433,0.7105680017379672,1.2389257786622851,-1.077853393943444,-1.755146712166991,-0.3189375531046914,2.4963492657583717,-1.019007069242468,-1.1987070687634764,-1.921847691323077,1.0527089220499493,-0.8709028165899892,-1.894735281887657,-0.2590840515764262,0.9370462281045397,1.2093100485678174
9,-2.16952222894809,2.3403280168530953,3.87096457416579,-2.5181059921715736,-2.2980414377760088,-2.897923732714538,3.6201693485183646,-1.7993180833321483,-3.0513346303270565,-2.0545582709776626,5.020724721747878,-2.9244266930983187,-2.822608744026551,-3.505621788644171,1.7899881267823408,-0.3896684327905305
10,-1.4393028468300872,-0.5691265620702859,3.0724836504085458,-0.7551344855298919,-1.7334305679188642,-1.4474742719645723,2.4204336473626125,-0.9491974782510662,-2.0260225961797027,-0.3845779278544443,5.107367282903508,-1.5250076442674616,-2.29789343019338,-2.2160008492115604,0.9942799252498737,-0.16048605408715014
11,-1.1140994365256627,1.1467792063717248,2.5434551306888276,-1.0016038502687548,-0.6997799871518103,-0.8984327906653605,1.7049858486761837,0.30470399131924025,-2.448246032176301,1.3350371002035124,-0.4542728608673717,-0.9223836830963795,-0.5745364797633935,-0.9069487739936438,1.8660240357106432,-0.5698028822981899
12,-1.2971389304421164,-0.9489099815165023,2.1787230961054718,-0.5489824838915263,-2.764580178700797,-0.3099643115924768,0.36310791558433575,0.19448302713719973,-1.4587833095728775,-0.9410563161854445,3.2006571280332876,-2.1526069054862953,-1.6866303415961958,-1.0757857473411905,0.6892611901371833,-0.17303998073811502
13,-1.1840426128056196,0.6735635245560362,3.5136610036002733,-2.406464636210253,-2.0720082880497284,-1.4024407851052445,-0.297212798658558,-0.4399011242477652,-2.16301124194852,-1.7438204134124031,4.887495799939444,-0.9712859659167408,-1.724970808141825,-0.05785381480605036,-0.29811354203507084,-0.7807507850864438
