id,it_anger,it_joy,it_trust,it_sadness,it_disgust,it_fear,it_anticipation,it_surprise
0,-1.7437140644321436,-0.4710506440978617,1.91130049732187,-0.6404924936798068,-1.3558081101163968,-1.0584124835591386,0.8328002470113298,-0.9445921081165513
1,-1.796056638506626,1.0353177403656666,0.7648602228267934,-0.002671667960604,-0.523204564926355,-1.9347107990599004,0.866137257243579,-0.9702500211815316
2,-1.796056638506626,-1.3786355402796702,2.4097209170779617,-0.8041720561418075,-0.523204564926355,-1.9347107990599004,0.866137257243579,-0.9702500211815316
3,-1.564661813689382,-0.2199553284885586,0.6617945191666826,-0.4044926293021531,-0.864903850880741,-1.0318352895898326,0.4655585087025571,-0.470541141823131
4,-1.7437140644321436,-0.4710506440978617,2.7880438447172238,-1.5687424845201066,-1.3558081101163968,-1.8810128593823032,-0.1547099273104052,-0.9445921081165513
5,-1.796056638506626,-0.5739844467312246,2.4097209170779617,-0.8041720561418075,-0.523204564926355,-1.9347107990599004,-0.1181096259877609,-0.9702500211815316
6,-2.027233933061214,-0.1837656494599399,2.847458911595188,-0.5429578805140128,-1.6602350025576398,-0.3449034671982071,1.8652753427451667,-0.2381339902704605
7,-1.2881125610417676,0.5319535511358136,2.251569023837434,0.372735355924557,-0.7816511499936504,0.9671661805795806,1.2763710625441491,-1.6074318143368118
8,-1.1987070687634764,-1.921847691323077,1.0527089220499493,-0.8709028165899892,-1.894735281887657,-0.2590840515764262,0.9370462281045396,1.2093100485678174
9,-3.0513346303270565,-2.054558270977662,5.020724721747878,-2.9244266930983187,-2.822608744026551,-3.505621788644171,1.7899881267823408,-0.3896684327905305
10,-2.0260225961797027,-0.3845779278544443,5.107367282903508,-1.5250076442674616,-2.29789343019338,-2.2160008492115604,0.9942799252498736,-0.1604860540871501
11,-2.448246032176301,1.3350371002035124,-0.4542728608673717,-0.9223836830963796,-0.5745364797633935,-0.9069487739936438,1.8660240357106432,-0.5698028822981899
12,-1.4587833095728775,-0.9410563161854444,3.200657128033288,-2.1526069054862957,-1.6866303415961958,-1.0757857473411905,0.6892611901371833,-0.173039980738115
13,-2.16301124194852,-1.7438204134124031,4.887495799939444,-0.9712859659167408,-1.724970808141825,-0.0578538148060503,-0.2981135420350708,-0.7807507850864438
14,1.2728515475936115,-1.5652305581803765,2.5292474743105324,0.8510084296366568,-0.3669383852505833,-0.0242662788676666,0.0194097130263141,-0.4932394902178162
15,1.0057786878390964,-0.0492410177815042,2.4823173439442576,-1.0943853357216426,-0.9553803838536506,-0.7699534886546315,0.7673657369312418,-0.2691345976478279
16,3.65707555145263,-1.4899927936849813,0.7566465054277832,2.198920328552304,1.3977052464549264,2.0122454889257786,1.2285512071963838,-0.0592903420626543
17,-0.2582621970644657,0.7201607581666047,0.933316741183197,1.179506324032245,-1.5554989841085731,-0.7436131438531874,0.7375832673985135,-0.029090859814718
18,-1.1133170597405218,0.2652402490597326,2.965023704201541,-0.9298077322919628,-2.391204764199695,-1.459982712656153,2.029001261808159,-0.470541141823131
19,-0.2190277534856095,-0.5902894776935886,2.973658128651305,-0.7537352271222908,-0.5283772674912842,-0.7052788415982691,2.1323425693889915,-0.3802062748321925
20,0.2644184756726861,-0.4595828326273725,2.4823173439442576,-0.2610970090300367,-2.219854421307012,0.0197423971449908,0.3246547348555254,-0.8221508941844604
21,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
22,0.4908910252184578,-0.3648740932278599,0.3542089694811188,-1.0173961488592114,-1.4045732757519354,-0.9922252744531465,0.9445567048081864,0.1971773451402777
23,-0.8362595970898502,-0.2355554556901417,5.96292979965565,-1.482307900050884,-1.9434228327201968,0.5207726126373694,2.167571238174512,-1.1055904961094956
24,-0.7904045017089386,-0.5902894776935886,-0.3402253728174598,-0.1113472494612475,-0.5283772674912842,0.5393308788692642,1.379751074310524,-1.2251091077926204
25,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
26,-0.7239992626214888,-0.970357507211502,0.7899637140934036,0.3738764306494568,-1.725629662122637,0.6983514719818396,2.1447777307874314,-0.2922270777705484
27,-1.779134036287077,-0.0149923184047222,0.4245368365435992,0.6253559684992218,-0.6732123333629219,1.528656303206355,2.140502744338182,-1.12982337452937
28,-0.3935899492072067,-0.5009659656327562,0.4693244139397292,-0.6038638299039762,-1.3050782593643984,-1.3429441233525383,1.843647090341549,1.1521077810911913
29,0.2870741900457699,1.0188818823046977,4.227502034913028,-1.114185077190565,-0.6904998030295254,-0.224963825506835,2.637081253663576,-0.0592903420626543
30,0.6920619560549188,1.235631404156315,0.2011486821597109,-1.980437938271582,-0.864903850880741,1.1089018257417702,1.5078536774396252,-0.470541141823131
31,0.0164552875279769,-0.55889954621844,2.337153609075276,-0.8606445832489616,-1.5047419697477653,1.7883179335658006,0.1873879950518318,-0.8867003620645858
32,-1.849798277110342,-0.0885979561234174,1.6550836007009015,-2.1643757698633084,-1.4203500175489094,-0.4792590076364141,0.0194097130263141,-0.4932394902178162
33,-0.192722578024575,-1.377403912562003,1.1068997394375917,-0.3101473572811921,-0.2639805689283643,0.1049547070576774,0.1799548920062597,-1.9839235000904816
34,-0.2924905047395467,-0.2086015006879317,2.791341162282504,-0.8825960238069805,-1.9487685064514757,-1.1802459871859532,1.3980929315487387,0.7796696745783158
35,-1.2650593561294925,0.3169984100417226,3.957742235252097,-0.5203022056296916,-0.6456221883690694,-0.8722560817726017,0.0448205708923664,-0.0622874659864301
36,-0.1945970023778894,0.3645573352521919,-0.1060622583194841,-0.5348804097125395,-0.5471797843870377,-0.1553276053739446,1.6360842933143718,1.794991022910238
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.6861354360915496,-1.637023586954815,2.0594362514300277,1.0979849488453732,-0.355019976711006,0.6573826383833141,1.7762026456730595,-0.1259992384224171
39,-1.5885845768805316,0.2686399939851285,4.74681023228714,-0.4169768270092783,-0.859388581782564,-0.5055229068107708,3.2409392279387235,0.3925674447502764
40,-0.8408512551244871,-2.050345240785611,1.806007871363008,-0.6038638299039762,-1.3050782593643984,-0.8809220625661145,1.2763710625441491,-0.2276620166228103
41,-1.5024943304391394,-0.55889954621844,4.832335398123613,-1.282529182880806,-1.0816655021523298,-1.8339314442493992,-0.2587738979287201,-1.913766418510052
42,1.1438127565235747,-1.1968841501200185,1.824128355923696,-0.7094333813215457,-0.4034436780310274,0.2467572046916515,1.3480741052585716,0.8365977961924416
43,-2.741983941311472,-0.5808088234757371,1.218001663896086,-0.6566836701133257,-2.4737616498472352,1.7957046362073232,2.136832952260588,-0.4932394902178162
44,-0.7395072481918051,-0.4307056607000418,2.617475183330564,-1.0129423005326696,-0.9282509451007128,-1.3187092883242966,1.3304549635724754,3.62452667135452
45,-3.788660886244642,0.45427694996404,2.7227007446442064,-1.561110790033432,-2.277510825326561,-0.9617864216741104,1.7762026456730595,-2.612826312549074
46,-0.4307292133610392,0.0427308808727158,-0.7744376494229889,0.24141047650566,-1.8367776916930365,-1.4012946546484868,4.064097876278644,-0.1604860540871501
47,-1.1227569259473604,-1.4100156064495668,1.9212899775672192,0.4050092156465707,-1.9278184373432008,0.5809014742940672,0.6335498880323838,-1.400233390287319
48,0.1088758281276654,-0.4307056607000418,-0.8841638579143373,-0.5381255971579808,-0.9282509451007128,-0.4715727005356692,2.8197702213028584,2.4315941410129334
49,-1.967350265873431,0.7201607581666047,4.853247054152624,-1.7400637849584604,-2.176870082953543,-1.261209299667471,2.10770698392826,1.5576833118971778
50,-0.3115369523653615,-2.5250952436920144,4.159841915998195,0.5072630032938287,-0.5458258501825242,-1.2364156981197527,0.375459676796515,-1.5965812281362743
51,-1.5841434252790638,1.0112047445624328,2.5423913589130853,-1.281706031962626,-1.4863871607911792,-1.7756736217798963,2.286392796575077,-1.0405691115583546
52,-1.3197725923906076,-2.084176103202069,2.53395647398031,-1.0173961488592114,-2.043015673820997,-0.4868473757503553,0.256772696452711,0.1971773451402777
53,-1.271476103348416,-1.9396500548847877,4.561712258178691,-1.387530287611339,-2.099518816198481,-1.8054080669876005,0.9638821002264696,-1.092235499218278
54,-0.2924905047395467,-1.2098887039900037,1.0067863435616704,-0.4375896252488391,-0.4548233141121841,0.1376465543368234,0.9052282083235664,0.1263151986746992
55,-1.1675593544903544,-1.3620075466722703,2.2310839521417214,-0.2803532772288299,-1.2400227497596024,0.3411458691168753,0.4665060089276607,0.2849014411490948
56,-0.0372983116286156,-0.0396538262811834,0.7856965543084654,-0.2016329522054647,-1.5732182078063517,-0.5917885626541179,2.3646102409026293,3.647507996179792
57,-2.267835846850751,0.3598700059280306,2.8254851976216258,-1.686947661632153,-2.482963976472869,-2.62739909762786,1.3088210258543218,-0.7908686164966598
58,-1.697989302022595,0.6650764937067595,1.296350710307124,-1.0579907505612292,-1.725629662122637,-1.2781149581554423,0.3305860412115967,-0.9665972572410452
59,-1.1166100635991916,-0.5065844289643544,3.3143176388581703,-1.9255410976215808,-2.224428722664379,-0.0651010166598632,1.2930714299551938,-1.4707424938752356
60,0.2499907767796174,-0.4252128402387481,1.296350710307124,-1.0579907505612292,-1.725629662122637,-0.2898817430868015,1.5400471675954863,0.3821431016999483
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.7395072481918051,0.0514275415761242,4.368294703953014,0.4115078095913967,-0.9282509451007128,-0.8951409944299829,2.3233318020593976,-1.1472034500118256
63,-0.3632821169638021,-0.55889954621844,1.505426346059163,-0.0168753839852734,-1.9278184373432008,0.5809014742940672,0.1873879950518318,-0.3731673338418527
64,-1.949287893455588,-0.6258681923933594,2.2349374130165467,-0.9534318682290528,-1.503572978736115,-1.3495314382870982,1.7056185322249913,1.3136729850966669
65,-2.122798303326767,-1.7083528468105005,4.159841915998195,-0.6369392597749578,-1.7016923564513984,-1.975309541617613,0.8409055571227732,-1.5965812281362743
66,-0.8980285799812833,-0.5154997416553864,0.7856965543084654,-0.2016329522054647,-0.6158846127923445,-0.1650179645862444,1.3335301939974131,0.5121143031885669
67,-1.4587833095728775,-0.9410563161854444,3.200657128033288,-0.3101473572811921,-1.6866303415961958,-0.2886254444086118,2.217180084529954,-1.9839235000904816
0,-1.1830917460253143,-0.2254938084008485,1.4437909386931622,-0.8142775196684461,-1.3705542202558034,-0.671604873172588,2.211613553775544,-0.6892576637448649
1,-0.1906242790556639,-1.2906422816910168,1.678153670590684,-1.9970963161410928,-1.1181283528303416,-1.2339961716731958,-0.1341079953428065,0.4396699228159519
2,-2.8526342470497763,-0.5771858572103217,2.94014272531449,-0.7465382784463045,-1.659097308296022,-2.49447576813832,0.6548525538473784,-1.312019542120249
3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4,-1.9922566514755584,1.017381416262235,1.406443582951327,-1.2191712411223126,-1.830824856961439,-1.4014196517501123,0.0683881890119027,-0.3443407605690683
5,-0.2368718198008727,0.3794757845747416,1.1573376366952943,0.1215294871889334,-0.2315757237200947,1.0209334177289549,2.1738404364830504,-0.0858330541573995
6,-2.8526342470497763,-0.5771858572103217,3.385843997469289,-1.6146060440815424,-1.183256780104046,-2.49447576813832,1.161181848059269,-1.925112786101674
7,-2.078353402378619,2.097002535595389,3.9409146923796663,-1.305390907845351,-2.140107250271667,-2.4778155409290923,1.8036156263099807,0.5615570593234711
8,-1.0151790718693434,-0.1792677709183859,0.7301842238307881,-1.28449689154034,-2.0264121559595387,-0.68685168536719,1.7056731281979436,0.1507112334861843
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-0.3038801216911733,0.1126902329625807,3.068434998842668,-0.3974130690625617,-1.5315493147621368,-0.8324403016660984,1.503058448814815,-0.9798355985185851
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2.2720533642773213,-0.9886036753916616,0.5996500606354495,1.9442283253807515,0.8329419904568633,1.544577249797897,1.3002086237207664,-0.3760687843969912
13,-1.3695937473089432,-0.409151081739796,2.964679520209072,-0.5952438015156533,-1.6383351826341088,-1.2952409888064012,0.1050672699483355,-1.5520942432057363
14,-0.5474291040718496,-1.0072582180904717,2.922370798108446,-1.2191712411223126,-1.319421265631428,-0.9706554145318402,-1.0714149611864758,2.392142104880481
15,-2.4738658339434614,0.5112215076740583,0.9011345112322874,-0.7340898454503051,-1.319421265631428,-0.1091269400952955,1.7780929143094708,-1.0284614769314555
16,-1.1044977615182352,-1.5125951886024214,3.568808450023324,-1.6323200378865133,-1.562317072823618,-1.9046158139488485,0.4671833441849211,-1.0267629883261342
17,1.41079477767785,0.8533591854536775,2.2259910248815378,-1.9015498387247411,-1.515708361285186,-0.6420674161863867,0.3760111551630737,-0.3702782234754005
18,-1.1651036779362085,0.5681093743433066,5.076180240261814,-0.3727442050446199,-2.0089205514904,-2.029312160415902,1.178970472416286,-0.3588758985927305
19,-1.5214044968769451,-0.1122611338522701,2.994356491692376,0.351030950381827,-1.6230843380159312,-1.6986257681699646,1.6035696821700505,-0.3588758985927305
20,-0.9534642115701576,-1.0023117969626996,2.6186530019571976,0.9672112355694454,-0.0731231692658354,-1.194918671567488,-0.2089942558036459,-1.3495000940169075
21,-0.420388582930759,1.2029561444600405,-0.4859284444299349,-0.2501931247873949,0.0655459444734268,-0.7607522733603606,2.634816231061632,0.8341006365247443
22,-1.7509283202205703,-0.6735206946833302,3.068434998842668,-0.8232127859153063,-1.5315493147621368,-0.0604709338150023,1.951732612640133,-0.4045896502689265
23,-1.5106474690076557,0.0050615990858816,3.427679869827485,0.2360729458937102,-1.319421265631428,-1.4014196517501123,0.0683881890119027,-1.712582193293843
24,-1.4138228256756826,-0.4732395154131429,3.032319900873024,-1.104897613447184,-1.2141974266067337,-0.8423886620715414,2.5249097055839926,-0.3338094000348027
25,-1.7172539671670797,-1.0023117969626996,3.4264636966483644,0.1689626229949373,-1.444182593000248,-1.5783150367763077,1.3202320061742507,-1.3495000940169075
26,-1.270353668587747,0.8533591854536775,4.158274900646762,-0.617682730808562,-2.470986740246438,-1.7576285640005722,0.3760111551630737,-0.3702782234754005
27,-2.793448521987227,0.3955653557834278,1.1975981202687245,0.6321795257301219,-2.174967501575685,-0.2303945036492728,0.6264719213552258,-0.6791521283644383
28,0.59474183688742,-0.8318453820062847,1.7992279298488931,1.3451356439477666,-0.0842119015509479,0.1199134013111663,0.7571200616738945,-1.1086110644298963
29,-1.4508782443454564,-0.1792677709183859,3.885301240383576,-1.7482141809050835,-2.562973185781129,-1.526181647119357,-1.0543157523812532,-1.1790937678625015
30,0.0084697672154584,0.0095364141377706,1.1512317168651716,0.5945733549565398,-2.863551101487733,2.2741024523747937,1.7292861596651867,-0.7471503784223428
31,-2.058002830298954,0.2325451318424662,4.701942990666877,-1.6827439764726404,-2.9443663521182706,-1.7074923532430928,1.76659314216228,-0.1429104131770926
